#  m  [GeV] ,  tau  [ps] ,  c ,  BR_theo(B+->K+  a)*BR_theo(a->  mu  mu) ,        BR_BaBar(B+->K+  a)*BR_BaBar(a->  mu  mu) ,  Allowed/excluded  (1/0) 

1.4307692307692308,206231.3740861145,8.376776400682924e-06,2.1573078669774166e-12,5.388807152083094e-09,1
1.4307692307692308,128595.73216977238,1.0608183551394482e-05,3.459715298314915e-12,3.912748891869793e-09,1
1.4307692307692308,80185.97057914901,1.3433993325988988e-05,5.5484108732745924e-12,3.0443820185465176e-09,1
1.4307692307692308,50000.028094123925,1.7012542798525893e-05,8.89809204384398e-12,2.6231247878439926e-09,1
1.4307692307692308,31177.561353871268,2.1544346900318823e-05,1.4270040866555544e-11,2.6332155207154103e-09,1
1.4307692307692308,19440.798205450577,2.7283333764867696e-05,2.2885141783339757e-11,3.1390164131839345e-09,1
1.4307692307692308,12122.33066354425,3.455107294592218e-05,3.670135536537949e-11,5.033549192453053e-09,1
1.4307692307692308,7558.89449563288,4.37547937507418e-05,5.88587127266856e-11,1.3497931913238317e-08,1
1.4307692307692308,4713.360036621613,5.541020330009492e-05,9.43929722973624e-11,6.894028489790617e-08,1
1.4307692307692308,2939.0242844956106,7.017038286703822e-05,1.5138014997652934e-10,1.206412137421959e-06,1
1.4307692307692308,1832.6350670652141,8.886238162743407e-05,2.4277208125385603e-10,192307.69230878144,1
1.4307692307692308,1142.7441615752045,0.00011253355826007646,3.893402728567384e-10,192307.69233321722,1
1.4307692307692308,712.5608300137824,0.00014251026703029977,6.243972768553208e-10,1000000.0,1
1.4307692307692308,444.31812014693884,0.00018047217668271703,1.0013689671508502e-09,1000000.0,1
1.4307692307692308,277.0534682781514,0.00022854638641349906,1.6059392918256086e-09,1000000.0,1
1.4307692307692308,172.75378802785,0.0002894266124716752,2.5755286186152026e-09,1000000.0,1
1.4307692307692308,107.71621197701651,0.0003665241237079626,4.1305338527006316e-09,1000000.0,1
1.4307692307692308,67.16101977746226,0.00046415888336127773,6.624431792213115e-09,1000000.0,1
1.4307692307692308,41.872446641929834,0.0005878016072274912,1.0624134128188225e-08,1000000.0,1
1.4307692307692308,26.103996273645382,0.0007443803013251688,1.703885749001512e-08,1000000.0,1
1.4307692307692308,16.272295403865403,0.0009426684551178855,2.732679779212268e-08,1000000.0,1
1.4307692307692308,10.142706893958723,0.0011937766417144358,4.382658087538441e-08,1000000.0,1
1.4307692307692308,6.321603244397445,0.0015117750706156615,7.028881956027704e-08,1000000.0,1
1.4307692307692308,3.9398347318148734,0.0019144819761699576,1.1272858538966405e-07,1000000.0,1
1.4307692307692308,2.4553726198508103,0.0024244620170823282,1.8079253759060337e-07,1000000.0,1
1.4307692307692308,1.5302299476948262,0.00307029062975785,2.8995141848293084e-07,1000000.0,1
1.4307692307692308,0.9536861970602146,0.003888155180308085,4.6501620695543333e-07,1000000.0,1
1.4307692307692308,0.5943891948307846,0.0049238826317067365,7.457770511646349e-07,1000000.0,1
1.4307692307692308,0.3704736209250685,0.006235507341273912,1.1960465471751535e-06,1000000.0,1
1.4307692307692308,0.23092267358091462,0.007896522868499725,1.918162636813782e-06,1000000.0,1
1.4307692307692308,0.14394573426115376,0.01,3.076247205621017e-06,1000000.0,1
1.4846153846153844,13779658.441153003,1e-06,3.049492471097784e-14,1000000.0,1
1.4846153846153844,8592316.14417079,1.2663801734674021e-06,4.890528239643318e-14,1000000.0,1
1.4846153846153844,5357745.046710586,1.6037187437513308e-06,7.843031817131047e-14,1000000.0,1
1.4846153846153844,3340825.8642932675,2.030917620904735e-06,1.2578017164741047e-13,1000000.0,1
1.4846153846153844,2083174.4274100582,2.571913809059347e-06,2.0171601967884782e-13,1000000.0,1
1.4846153846153844,1298964.9506506575,3.257020655659783e-06,3.2349576376684984e-13,1000000.0,1
1.4846153846153844,809970.5556888878,4.124626382901348e-06,5.187962252445531e-13,1.677974746307462e-08,1
1.4846153846153844,505057.74170189264,5.223345074266844e-06,8.32003244366806e-13,1.0757595079371251e-08,1
1.4846153846153844,314929.13266356726,6.6147406412301455e-06,1.334299233066212e-12,7.225650669494666e-09,1
1.4846153846153844,196374.2988771864,8.376776400682924e-06,2.139840779880504e-12,5.050931754242019e-09,1
1.4846153846153844,122449.34517989038,1.0608183551394482e-05,3.4317029972093965e-12,3.7048051097907234e-09,1
1.4846153846153844,76353.38595774447,1.3433993325988988e-05,5.50348700533168e-12,2.912799762747979e-09,1
1.4846153846153844,47610.216645406435,1.7012542798525893e-05,8.826046755189184e-12,2.557451222186145e-09,1
1.4846153846153844,29687.392185862187,2.1544346900318823e-05,1.4154500386742465e-11,2.6526515802873095e-09,1
1.4846153846153844,18511.601655166698,2.7283333764867696e-05,2.269984709924519e-11,3.317872824439335e-09,1
1.4846153846153844,11542.929018711146,3.455107294592218e-05,3.6404194183192365e-11,5.810425137909747e-09,1
1.4846153846153844,7197.60774511363,4.37547937507418e-05,5.838214823601224e-11,1.807287626941757e-08,1
1.4846153846153844,4488.079021316524,5.541020330009492e-05,9.362869319487198e-11,1.128786695022208e-07,1
1.4846153846153844,2798.549789021935,7.017038286703822e-05,1.5015445257777238e-10,2.5780612238623185e-06,1
1.4846153846153844,1745.0417968441366,8.886238162743407e-05,2.4080638779887173e-10,237179.48718099174,1
1.4846153846153844,1088.125091814826,0.00011253355826007646,3.8618781202768604e-10,237179.48720988803,1
1.4846153846153844,678.5029378116926,0.00014251026703029977,6.193415378114878e-10,1000000.0,1
1.4846153846153844,423.08127113762055,0.00018047217668271703,9.932608650288886e-10,1000000.0,1
1.4846153846153844,263.811305085228,0.00022854638641349906,1.5929361038435866e-09,1000000.0,1
1.4846153846153844,164.49683003808974,0.0002894266124716752,2.554675568785232e-09,1000000.0,1
1.4846153846153844,102.5678786903641,0.0003665241237079626,4.097093806554572e-09,1000000.0,1
1.4846153846153844,63.95113669159848,0.00046415888336127773,6.570811970068197e-09,1000000.0,1
1.4846153846153844,39.87130982278342,0.0005878016072274912,1.0538168311118749e-08,1000000.0,1
1.4846153846153844,24.85655746664337,0.0007443803013251688,1.6901057242761885e-08,1000000.0,1
1.4846153846153844,15.494777506623944,0.0009426684551178855,2.7105953461793217e-08,1000000.0,1
1.4846153846153844,9.658143858297928,0.0011937766417144358,4.347271915525332e-08,1000000.0,1
1.4846153846153844,6.01964566387841,0.0015117750706156615,6.972192396220561e-08,1000000.0,1
1.4846153846153844,3.751682221296702,0.0019144819761699576,1.1182052274587502e-07,1000000.0,1
1.4846153846153844,2.338137387278119,0.0024244620170823282,1.7933808931946003e-07,1000000.0,1
1.4846153846153844,1.457182338235969,0.00307029062975785,2.8762183942434946e-07,1000000.0,1
1.4846153846153844,0.9081698895954559,0.003888155180308085,4.612847648717071e-07,1000000.0,1
1.4846153846153844,0.5660262639596392,0.0049238826317067365,7.397996345471437e-07,1000000.0,1
1.4846153846153844,0.35279841958149943,0.006235507341273912,1.1864702211567505e-06,1000000.0,1
1.4846153846153844,0.21990703896932434,0.007896522868499725,1.902818656785063e-06,1000000.0,1
1.4846153846153844,0.13708000572997558,0.01,3.051658745144794e-06,1000000.0,1
1.5384615384615385,13140838.17326947,1e-06,3.025479011839182e-14,1000000.0,1
1.5384615384615385,8193979.296688496,1.2663801734674021e-06,4.8520174048096046e-14,1000000.0,1
1.5384615384615385,5109361.8125653975,1.6037187437513308e-06,7.781271269166546e-14,1000000.0,1
1.5384615384615385,3185946.3158300626,2.030917620904735e-06,1.247897061556476e-13,1000000.0,1
1.5384615384615385,1986599.170798207,2.571913809059347e-06,2.001275915846085e-13,1000000.0,1
1.5384615384615385,1238745.3780264487,3.257020655659783e-06,3.2094837180753417e-13,1000000.0,1
1.5384615384615385,772420.5965061054,4.124626382901348e-06,5.147109248796662e-13,1.546454965569415e-08,1
1.5384615384615385,481643.436624492,5.223345074266844e-06,8.254515712593509e-13,9.986919644242923e-09,1
1.5384615384615385,300329.1250830326,6.6147406412301455e-06,1.3237921912343899e-12,6.739312373566865e-09,1
1.5384615384615385,187270.4529743763,8.376776400682924e-06,2.1229904377380986e-12,4.7398504007613156e-09,1
1.5384615384615385,116772.63492972523,1.0608183551394482e-05,3.4046797820232536e-12,3.513561611349269e-09,1
1.5384615384615385,72813.66866455278,1.3433993325988988e-05,5.460149354227644e-12,2.800319295511577e-09,1
1.5384615384615385,45403.02288580698,1.7012542798525893e-05,8.756545315281094e-12,2.4985342060499615e-09,1
1.5384615384615385,28311.094462564353,2.1544346900318823e-05,1.4043039532593578e-11,2.6755764507196278e-09,1
1.5384615384615385,17653.409777055313,2.7283333764867696e-05,2.2521095006707106e-11,3.5480295989772897e-09,1
1.5384615384615385,11007.802436703398,3.455107294592218e-05,3.6117525525858296e-11,6.6515596255890564e-09,1
1.5384615384615385,6863.928787362139,4.37547937507418e-05,5.79224109217618e-11,2.042551302960721e-08,1
1.5384615384615385,4280.012906885142,5.541020330009492e-05,9.289140043194117e-11,1.736404469872533e-07,1
1.5384615384615385,2668.809694486163,7.017038286703822e-05,1.4897203432861609e-10,4.144206170517967e-06,1
1.5384615384615385,1664.1420010690294,8.886238162743407e-05,2.3891010335827707e-10,282051.2820529727,1
1.5384615384615385,1037.6797661448093,0.00011253355826007646,3.831466666199381e-10,282051.2820870522,1
1.5384615384615385,647.0476005383649,0.00014251026703029977,6.14464322301615e-10,1000000.0,1
1.5384615384615385,403.46724987179823,0.00018047217668271703,9.854390695428965e-10,1000000.0,1
1.5384615384615385,251.5810480528114,0.00022854638641349906,1.5803920632931516e-09,1000000.0,1
1.5384615384615385,156.87082583032276,0.0002894266124716752,2.5345587887317305e-09,1000000.0,1
1.5384615384615385,97.8129460079342,0.0003665241237079626,4.064834222840379e-09,1000000.0,1
1.5384615384615385,60.98652097484784,0.00046415888336127773,6.519084277139e-09,1000000.0,1
1.5384615384615385,38.0230692547248,0.0005878016072274912,1.0455234135697148e-08,1000000.0,1
1.5384615384615385,23.704418555196494,0.0007443803013251688,1.6768111914821703e-08,1000000.0,1
1.5384615384615385,14.776650252575815,0.0009426684551178855,2.689287929907665e-08,1000000.0,1
1.5384615384615385,9.210586955571383,0.0011937766417144358,4.31312859934097e-08,1000000.0,1
1.5384615384615385,5.740743288503927,0.0015117750706156615,6.917489779189982e-08,1000000.0,1
1.5384615384615385,3.577891915389791,0.0019144819761699576,1.1094421311999553e-07,1000000.0,1
1.5384615384615385,2.2298486172695853,0.0024244620170823282,1.7793437473400052e-07,1000000.0,1
1.5384615384615385,1.389707626685461,0.00307029062975785,2.8537331874238297e-07,1000000.0,1
1.5384615384615385,0.8661251739737629,0.003888155180308085,4.5768284903694627e-07,1000000.0,1
1.5384615384615385,0.5398260895507603,0.0049238826317067365,7.340292452166472e-07,1000000.0,1
1.5384615384615385,0.33647071066713463,0.006235507341273912,1.1772249043359969e-06,1000000.0,1
1.5384615384615385,0.20973103549334549,0.007896522868499725,1.8880041094857882e-06,1000000.0,1
1.5384615384615385,0.13073750924533367,0.01,3.0279173983670457e-06,1000000.0,1
1.5923076923076924,12551016.764075441,1e-06,3.002746487883914e-14,1000000.0,1
1.5923076923076924,7826195.723560993,1.2663801734674021e-06,4.815560829940689e-14,1000000.0,1
1.5923076923076924,4880030.095121644,1.6037187437513308e-06,7.72280517643605e-14,1000000.0,1
1.5923076923076924,3042946.3546397253,2.030917620904735e-06,1.2385207446059136e-13,1000000.0,1
1.5923076923076924,1897431.4395988598,2.571913809059347e-06,1.986238940420288e-13,1000000.0,1
1.5923076923076924,1183144.7733585478,3.257020655659783e-06,3.1853686382613055e-13,1000000.0,1
1.5923076923076924,737750.7982305422,4.124626382901348e-06,5.108435442075177e-13,1.4291018134641988e-08,1
1.5923076923076924,460025.05804218265,5.223345074266844e-06,8.192493800743886e-13,9.277200024593283e-09,1
1.5923076923076924,286848.9688337286,6.6147406412301455e-06,1.3138456201804104e-12,6.290681978874937e-09,1
1.5923076923076924,178864.89123776864,8.376776400682924e-06,2.1070389332616595e-12,4.453086106598092e-09,1
1.5923076923076924,111531.34033015743,1.0608183551394482e-05,3.3790980500941884e-12,3.3374517275864937e-09,1
1.5923076923076924,69545.45516558502,1.3433993325988988e-05,5.419123437973407e-12,2.707453364233924e-09,1
1.5923076923076924,43365.1255614027,1.7012542798525893e-05,8.690751250752546e-12,2.4456961801422323e-09,1
1.5923076923076924,27040.361699823276,2.1544346900318823e-05,1.3937524273076077e-11,2.7015154853674796e-09,1
1.5923076923076924,16861.0430505074,2.7283333764867696e-05,2.2351877993885217e-11,3.7909272193945736e-09,1
1.5923076923076924,10513.721217563525,3.455107294592218e-05,3.5846148499681833e-11,7.547992891518353e-09,1
1.5923076923076924,6555.843734841119,4.37547937507418e-05,5.748719719342007e-11,2.619024952549365e-08,1
1.5923076923076924,4087.9059269514705,5.541020330009492e-05,9.219343686820677e-11,2.584733868473208e-07,1
1.5923076923076924,2549.0209620989817,7.017038286703822e-05,1.4785268966947613e-10,5.863421512153828e-06,1
1.5923076923076924,1589.4474113458673,8.886238162743407e-05,2.371149725834865e-10,326923.0769248995,1
1.5923076923076924,991.1037214411365,0.00011253355826007646,3.8026774604996466e-10,326923.0769626999,1
1.5923076923076924,618.0049681788706,0.00014251026703029977,6.098472747978583e-10,1000000.0,1
1.5923076923076924,385.35767482103137,0.00018047217668271703,9.780345165409553e-10,1000000.0,1
1.5923076923076924,240.2888813978973,0.00022854638641349906,1.5685171596085966e-09,1000000.0,1
1.5923076923076924,149.82975011818962,0.0002894266124716752,2.515515061692015e-09,1000000.0,1
1.5923076923076924,93.4227187027743,0.0003665241237079626,4.034295269304984e-09,1000000.0,1
1.5923076923076924,58.24928443441518,0.00046415888336127773,6.4701151702568555e-09,1000000.0,1
1.5923076923076924,36.31657580604347,0.0005878016072274912,1.0376721626177886e-08,1000000.0,1
1.5923076923076924,22.64063234396115,0.0007443803013251688,1.664225184287661e-08,1000000.0,1
1.5923076923076924,14.113585942837807,0.0009426684551178855,2.6691154621050896e-08,1000000.0,1
1.5923076923076924,8.797341032111811,0.0011937766417144358,4.2808026663187825e-08,1000000.0,1
1.5923076923076924,5.483218066807964,0.0015117750706156615,6.865696443019365e-08,1000000.0,1
1.5923076923076924,3.4174192096807112,0.0019144819761699576,1.10114465246011e-07,1000000.0,1
1.5923076923076924,2.129856090353943,0.0024244620170823282,1.766051714897782e-07,1000000.0,1
1.5923076923076924,1.3274010819411552,0.00307029062975785,2.8324403491084117e-07,1000000.0,1
1.5923076923076924,0.8273001065093911,0.003888155180308085,4.542717573226712e-07,1000000.0,1
1.5923076923076924,0.515631818089695,0.0049238826317067365,7.285642920048652e-07,1000000.0,1
1.5923076923076924,0.3213928258997721,0.006235507341273912,1.1684685669357108e-06,1000000.0,1
1.5923076923076924,0.2003338373331947,0.007896522868499725,1.873972545644046e-06,1000000.0,1
1.5923076923076924,0.12488035714233794,0.01,3.0054300797524846e-06,1000000.0,1
1.646153846153846,12006720.695737747,1e-06,2.981665993779334e-14,1000000.0,1
1.646153846153846,7486799.510187571,1.2663801734674021e-06,4.781753646317337e-14,1000000.0,1
1.646153846153846,4668399.336734157,1.6037187437513308e-06,7.668587962128153e-14,1000000.0,1
1.646153846153846,2910983.8395053023,2.030917620904735e-06,1.2298258282577697e-13,1000000.0,1
1.646153846153846,1815146.1160321222,2.571913809059347e-06,1.9722947399274714e-13,1000000.0,1
1.646153846153846,1131835.6990639973,3.257020655659783e-06,3.1630060621281875e-13,1000000.0,1
1.646153846153846,705756.9869111712,4.124626382901348e-06,5.072572158453212e-13,1.3215956058940136e-08,1
1.646153846153846,440075.29313214036,5.223345074266844e-06,8.134979177719716e-13,8.622882749358613e-09,1
1.646153846153846,274409.2779057743,6.6147406412301455e-06,1.3046218915479897e-12,5.8763181262233985e-09,1
1.646153846153846,171108.11245691127,8.376776400682924e-06,2.0922466648897706e-12,4.188400795540957e-09,1
1.646153846153846,106694.59485940337,1.0608183551394482e-05,3.3553754072537733e-12,3.175059672876829e-09,1
1.646153846153846,66529.49861291684,1.3433993325988988e-05,5.381078978804424e-12,2.623844299722034e-09,1
1.646153846153846,41484.52328051464,1.7012542798525893e-05,8.629738607543488e-12,2.4035841057557276e-09,1
1.646153846153846,25867.710415628953,2.1544346900318823e-05,1.3839677075388698e-11,2.7300383224769355e-09,1
1.646153846153846,16129.83513954961,2.7283333764867696e-05,2.2194958412702505e-11,4.044523336095935e-09,1
1.646153846153846,10057.775658995426,3.455107294592218e-05,3.5594493137759175e-11,8.695930468793104e-09,1
1.646153846153846,6271.5382357420685,4.37547937507418e-05,5.7083611572269845e-11,3.246057340383752e-08,1
1.646153846153846,3910.626736670098,5.541020330009492e-05,9.154619614441473e-11,3.738434849446738e-07,1
1.646153846153846,2438.478136992554,7.017038286703822e-05,1.4681469076799715e-10,1.0000441545816399e-05,1
1.646153846153846,1520.518137450913,8.886238162743407e-05,2.3545029884345617e-10,371794.8717967772,1
1.646153846153846,948.1226613218763,0.00011253355826007646,3.7759804462885165e-10,371794.871837094,1
1.646153846153846,591.2040015133196,0.00014251026703029977,6.055657610664181e-10,1000000.0,1
1.646153846153846,368.64589401218143,0.00018047217668271703,9.711680725209418e-10,1000000.0,1
1.646153846153846,229.868303130123,0.00022854638641349906,1.557505233275765e-09,1000000.0,1
1.646153846153846,143.3321377095816,0.0002894266124716752,2.4978552702356444e-09,1000000.0,1
1.646153846153846,89.37134436119125,0.0003665241237079626,4.005975568463043e-09,1000000.0,1
1.646153846153846,55.72331073648641,0.00046415888336127773,6.424704456010611e-09,1000000.0,1
1.646153846153846,34.74178435554944,0.0005878016072274912,1.0303913856183154e-08,1000000.0,1
1.646153846153846,21.658939245115477,0.0007443803013251688,1.6525535693762298e-08,1000000.0,1
1.646153846153846,13.501684940291419,0.0009426684551178855,2.6504083099650075e-08,1000000.0,1
1.646153846153846,8.41597729494061,0.0011937766417144358,4.2508243695677736e-08,1000000.0,1
1.646153846153846,5.245557622845064,0.0015117750706156615,6.817663592188549e-08,1000000.0,1
1.646153846153846,3.2693225193837665,0.0019144819761699576,1.0934494475545962e-07,1000000.0,1
1.646153846153846,2.0375736365929904,0.0024244620170823282,1.7537242012335648e-07,1000000.0,1
1.646153846153846,1.2698977935153306,0.00307029062975785,2.812692139244079e-07,1000000.0,1
1.646153846153846,0.7914675034348035,0.003888155180308085,4.511080430377644e-07,1000000.0,1
1.646153846153846,0.49330199459832597,0.0049238826317067365,7.234955605331051e-07,1000000.0,1
1.646153846153846,0.3074766760711662,0.006235507341273912,1.1603469331459222e-06,1000000.0,1
1.646153846153846,0.19166057930885608,0.007896522868499725,1.860957847919853e-06,1000000.0,1
1.646153846153846,0.11947437187936223,0.01,2.984572121948799e-06,1000000.0,1
1.7,11504863.137176797,1e-06,2.962595470780014e-14,1000000.0,1
1.7,7173865.860777524,1.2663801734674021e-06,4.7511698910382543e-14,1000000.0,1
1.7,4473269.329569703,1.6037187437513308e-06,7.619540220296596e-14,1000000.0,1
1.7,2789310.3799463813,2.030917620904735e-06,1.221959949905705e-13,1000000.0,1
1.7,1739276.5406596377,2.571913809059347e-06,1.959680083222418e-13,1000000.0,1
1.7,1084527.1693025464,3.257020655659783e-06,3.1427757003245126e-13,1000000.0,1
1.7,676257.7181088234,4.124626382901348e-06,5.04012834701035e-13,1.2223560176610442e-08,1
1.7,421681.0020762746,5.223345074266844e-06,8.082948426561993e-13,8.019849303924502e-09,1
1.7,262939.5038777183,6.6147406412301455e-06,1.2962776217868315e-12,5.493121113365016e-09,1
1.7,163956.1261070231,8.376776400682924e-06,2.078864801350575e-12,3.943777798371356e-09,1
1.7,102234.96818868547,1.0608183551394482e-05,3.3339146574792053e-12,3.025108768721137e-09,1
1.7,63748.694800196296,1.3433993325988988e-05,5.3466619609582966e-12,2.548112599409283e-09,1
1.7,39750.550698077284,1.7012542798525893e-05,8.574543362555794e-12,2.393953133816206e-09,1
1.7,24786.490221688455,2.1544346900318823e-05,1.3751159354785912e-11,2.7975053358753637e-09,1
1.7,15455.639185254533,2.7283333764867696e-05,2.2053000705148422e-11,4.306941501674549e-09,1
1.7,9637.379979811572,3.455107294592218e-05,3.536683245371888e-11,9.917743841447953e-09,1
1.7,6009.399920273326,4.37547937507418e-05,5.6718506765807064e-11,3.916406365156449e-08,1
1.7,3747.16993794385,5.541020330009492e-05,9.09606680658236e-11,5.38460106321148e-07,1
1.7,2336.5542991215366,7.017038286703822e-05,1.4587566216002753e-10,1.482946369045363e-05,1
1.7,1456.963260139156,8.886238162743407e-05,2.3394434690190287e-10,416666.6666693269,1
1.7,908.4928256960434,0.00011253355826007646,3.7518289106199056e-10,1000000.0,1
1.7,566.4927024880933,0.00014251026703029977,6.016924757395788e-10,1000000.0,1
1.7,353.23712865635554,0.00018047217668271703,9.649563202023829e-10,1000000.0,1
1.7,220.26021463813638,0.00022854638641349906,1.5475432544301058e-09,1000000.0,1
1.7,137.34113943967583,0.0002894266124716752,2.4818792771142806e-09,1000000.0,1
1.7,85.6358483697413,0.0003665241237079626,3.98035606413429e-09,1000000.0,1
1.7,53.39427735862814,0.00046415888336127773,6.383623571180539e-09,1000000.0,1
1.7,33.28976762769006,0.0005878016072274912,1.0238048353286387e-08,1000000.0,1
1.7,20.753776046433263,0.0007443803013251688,1.641994897233185e-08,1000000.0,1
1.7,12.937481260259078,0.0009426684551178855,2.6334850811050312e-08,1000000.0,1
1.7,8.064336896731533,0.0011937766417144358,4.223705048940439e-08,1000000.0,1
1.7,5.026417565081984,0.0015117750706156615,6.774211996441833e-08,1000000.0,1
1.7,3.132764770124432,0.0019144819761699576,1.0864882735195539e-07,1000000.0,1
1.7,1.95248009865237,0.0024244620170823282,1.7425727236454856e-07,1000000.0,1
1.7,1.2168732929515842,0.00307029062975785,2.794828117821996e-07,1000000.0,1
1.7,0.7584253408782574,0.003888155180308085,4.482462151312196e-07,1000000.0,1
1.7,0.4727108192487047,0.0049238826317067365,7.189105465000127e-07,1000000.0,1
1.7,0.29464391509497556,0.006235507341273912,1.1530004347025519e-06,1000000.0,1
1.7,0.183662461377485,0.007896522868499725,1.8491853883924091e-06,1000000.0,1
1.7,0.11448915237810346,0.01,2.965705177381881e-06,1000000.0,1
1.7538461538461538,11042746.143818194,1e-06,2.9458971826846726e-14,1000000.0,1
1.7538461538461538,6885712.470006726,1.2663801734674021e-06,4.724390533347321e-14,1000000.0,1
1.7538461538461538,4293591.070904274,1.6037187437513308e-06,7.576593662206523e-14,1000000.0,1
1.7538461538461538,2677271.869540204,2.030917620904735e-06,1.215072529831487e-13,1000000.0,1
1.7538461538461538,1669414.8449371948,2.571913809059347e-06,1.948634598411181e-13,1000000.0,1
1.7538461538461538,1040964.8573399286,3.257020655659783e-06,3.1250618489341507e-13,1000000.0,1
1.7538461538461538,649094.4061975566,4.124626382901348e-06,5.011720310576037e-13,1.1308461210710395e-08,1
1.7538461538461538,404743.29868703795,5.223345074266844e-06,8.037389923661376e-13,7.463993372235006e-09,1
1.7538461538461538,252377.98619066938,6.6147406412301455e-06,1.2889713186690533e-12,5.138715458488584e-09,1
1.7538461538461538,157370.48369731446,8.376776400682924e-06,2.067147544523525e-12,3.7174035465860832e-09,1
1.7538461538461538,98128.48572935087,1.0608183551394482e-05,3.315123469074672e-12,2.886449186012949e-09,1
1.7538461538461538,61188.09435111591,1.3433993325988988e-05,5.316526169698611e-12,2.479452385449642e-09,1
1.7538461538461538,38153.886115623274,1.7012542798525893e-05,8.526214003377547e-12,2.4101805381739876e-09,1
1.7538461538461538,23790.888562259068,2.1544346900318823e-05,1.3673652590231352e-11,2.899534043239422e-09,1
1.7538461538461538,14834.830760504392,2.7283333764867696e-05,2.1928701489977478e-11,4.629638615187086e-09,1
1.7538461538461538,9250.274162244057,3.455107294592218e-05,3.516749106421139e-11,1.1236700969751425e-08,1
1.7538461538461538,5768.019549307881,4.37547937507418e-05,5.63988182395802e-11,4.9238876976047184e-08,1
1.7538461538461538,3596.65679554707,5.541020330009492e-05,9.044797516147285e-11,8.001603275787629e-07,1
1.7538461538461538,2242.7015096984323,7.017038286703822e-05,1.4505344124024765e-10,2.0085695886740496e-05,1
1.7538461538461538,1398.441109432668,8.886238162743407e-05,2.3262572290389536e-10,461538.46154170117,1
1.7538461538461538,872.0011642256836,0.00011253355826007646,3.730681615651488e-10,1000000.0,1
1.7538461538461538,543.7382223403856,0.00014251026703029977,5.983009915510199e-10,1000000.0,1
1.7538461538461538,339.04854056364445,0.00018047217668271703,9.595172505671657e-10,1000000.0,1
1.7538461538461538,211.412962753864,0.00022854638641349906,1.5388204514997558e-09,1000000.0,1
1.7538461538461538,131.82454846146962,0.0002894266124716752,2.467890565682712e-09,1000000.0,1
1.7538461538461538,82.19615039863601,0.0003665241237079626,3.957923502422028e-09,1000000.0,1
1.7538461538461538,51.249665977192066,0.00046415888336127773,6.347653244644148e-09,1000000.0,1
1.7538461538461538,31.952722785880425,0.0005878016072274912,1.0180377510714221e-08,1000000.0,1
1.7538461538461538,19.92028013374248,0.0007443803013251688,1.6327500934149758e-08,1000000.0,1
1.7538461538461538,12.41794530017196,0.0009426684551178855,2.618668171965063e-08,1000000.0,1
1.7538461538461538,7.74053271527536,0.0011937766417144358,4.1999620789949336e-08,1000000.0,1
1.7538461538461538,4.824622653384871,0.0015117750706156615,6.736172024148528e-08,1000000.0,1
1.7538461538461538,3.0070141654632154,0.0019144819761699576,1.0803944125471868e-07,1000000.0,1
1.7538461538461538,1.8741198365023415,0.0024244620170823282,1.7328112213925242e-07,1000000.0,1
1.7538461538461538,1.1680438848113366,0.00307029062975785,2.779191690494419e-07,1000000.0,1
1.7538461538461538,0.7279969709811243,0.003888155180308085,4.457413933638209e-07,1000000.0,1
1.7538461538461538,0.45374828773555653,0.0049238826317067365,7.148977163752756e-07,1000000.0,1
1.7538461538461538,0.28282603067847495,0.006235507341273912,1.1465710475000976e-06,1000000.0,1
1.7538461538461538,0.1762968068884063,0.007896522868499725,1.8388829976972808e-06,1000000.0,1
1.7538461538461538,0.10989811126747606,0.01,2.9491948167279476e-06,1000000.0,1
1.8076923076923077,10617901.037727647,1e-06,2.9319116962965205e-14,1000000.0,1
1.8076923076923077,6620799.991933618,1.2663801734674021e-06,4.701961746610249e-14,1000000.0,1
1.8076923076923077,4128404.700442627,1.6037187437513308e-06,7.540624196321622e-14,1000000.0,1
1.8076923076923077,2574269.7866916964,2.030917620904735e-06,1.209304039117153e-13,1000000.0,1
1.8076923076923077,1605187.8202814928,2.571913809059347e-06,1.9393835616008073e-13,1000000.0,1
1.8076923076923077,1000916.0486867498,3.257020655659783e-06,3.110225787472071e-13,1000000.0,1
1.8076923076923077,624121.9418833773,4.124626382901348e-06,4.987927439879042e-13,1.0479146723897643e-08,1
1.8076923076923077,389171.6999543533,5.223345074266844e-06,7.99923284878666e-13,6.950144630446043e-09,1
1.8076923076923077,242668.3040940058,6.6147406412301455e-06,1.2828519964950783e-12,4.813526571220829e-09,1
1.8076923076923077,151316.0040240712,8.376776400682924e-06,2.057333871433419e-12,3.507616094177498e-09,1
1.8076923076923077,94353.21021277789,1.0608183551394482e-05,3.2993850939693858e-12,2.75802714453492e-09,1
1.8076923076923077,58834.01826253712,1.3433993325988988e-05,5.291286233315703e-12,2.417124849659274e-09,1
1.8076923076923077,36685.999977563566,1.7012542798525893e-05,8.485736220887891e-12,2.432711713617315e-09,1
1.8076923076923077,22875.58682361194,2.1544346900318823e-05,1.3608737552587796e-11,3.009993788247277e-09,1
1.8076923076923077,14264.093436805862,2.7283333764867696e-05,2.1824595878868142e-11,5.0779046934495686e-09,1
1.8076923076923077,8894.390241983278,3.455107294592218e-05,3.5000534574923774e-11,1.304492278606693e-08,1
1.8076923076923077,5546.107639443578,4.37547937507418e-05,5.6131066080697097e-11,6.365687562577031e-08,1
