#  m  [GeV] ,  tau  [ps] ,  c ,  BR_theo(B->K  mu  mu) 

0.046415888336127774,6328174.850806725,0.013211471728657949,0.0
0.046415888336127774,2900186.00509189,0.019514872440561434,0.0
0.046415888336127774,1329165.1242171135,0.02882572465755633,0.0
0.046415888336127774,609167.618510828,0.04257893073931596,0.0
0.046415888336127774,279189.0745099248,0.06289400750340614,0.0
0.046415888336127774,127956.63547076001,0.09290172653833195,0.0
0.046415888336127774,58644.7601553388,0.13722659974140763,0.0
0.046415888336127774,26878.005427625645,0.2026995662865173,0.0
0.05623413251903491,60647376743.473724,0.00012245513306678618,0.0
0.05623413251903491,27796039009.681732,0.00018088040080399561,0.0
0.05623413251903491,12739537029.476723,0.0002671812816304737,0.0
0.05623413251903491,5838803748.40759,0.0003946576684726452,0.0
0.05623413251903491,2676040628.146189,0.0005829550421113759,0.0
0.05623413251903491,1226473610.7821155,0.0008610920508355232,0.0
0.05623413251903491,562105086.8762084,0.001271932595910999,0.0
0.05623413251903491,257613159.8103971,0.0018787916192828846,0.0
0.05623413251903491,118061832.18682763,0.0027751926163661227,0.0
0.05623413251903491,54105915.80179656,0.0040992806114776605,0.0
0.05623413251903491,24795811.562391005,0.006055111790272853,0.0
0.05623413251903491,11363561.876345977,0.008944100750274077,0.0
0.05623413251903491,5207818.231659458,0.013211471728657949,0.0
0.05623413251903491,2386729.4805701394,0.019514872440561434,0.0
0.05623413251903491,1093846.2459861212,0.02882572465755633,0.0
0.05623413251903491,501318.98489990475,0.04257893073931596,0.0
0.05623413251903491,229760.70772812338,0.06289400750340614,0.0
0.05623413251903491,105302.85662397671,0.09290172653833195,0.0
0.05623413251903491,48262.1377300112,0.13722659974140763,0.0
0.05623413251903491,22119.45271121189,0.2026995662865173,0.0
0.06812920690579612,49835912264.221825,0.00012245513306678618,0.0
0.06812920690579612,22840904846.276432,0.00018088040080399561,0.0
0.06812920690579612,10468489877.72293,0.0002671812816304737,0.0
0.06812920690579612,4797934001.01249,0.0003946576684726452,0.0
0.06812920690579612,2198989180.0387554,0.0005829550421113759,0.0
0.06812920690579612,1007833043.1070081,0.0008610920508355232,0.0
0.06812920690579612,461899922.8117251,0.001271932595910999,0.0
0.06812920690579612,211689052.62817603,0.0018787916192828846,0.0
0.06812920690579612,97015213.81632027,0.0027751926163661227,0.0
0.06812920690579612,44460571.872977555,0.0040992806114776605,0.0
0.06812920690579612,20375514.48380338,0.006055111790272853,0.0
0.06812920690579612,9337802.929778729,0.008944100750274077,0.0
0.06812920690579612,4279430.843045314,0.013211471728657949,0.0
0.06812920690579612,1961251.8663440063,0.019514872440561434,0.0
0.06812920690579612,898848.3719019251,0.02882572465755633,0.0
0.06812920690579612,411949.798424694,0.04257893073931596,0.0
0.06812920690579612,188801.697444948,0.06289400750340614,0.0
0.06812920690579612,86530.71271152413,0.09290172653833195,0.0
0.06812920690579612,39658.53602952815,0.13722659974140763,0.0
0.06812920690579612,18176.258814585184,0.2026995662865173,0.0
0.08254041852680181,40847695540.65852,0.00012245513306678618,0.0
0.08254041852680181,18721405594.21329,0.00018088040080399561,0.0
0.08254041852680181,8580432603.971764,0.0002671812816304737,0.0
0.08254041852680181,3932596733.6575837,0.0003946576684726452,0.0
0.08254041852680181,1802387759.1939087,0.0005829550421113759,0.0
0.08254041852680181,826064025.8225231,0.0008610920508355232,0.0
0.08254041852680181,378593332.8648057,0.001271932595910999,0.0
0.08254041852680181,173509553.73154077,0.0018787916192828846,0.0
0.08254041852680181,79517867.53686775,0.0027751926163661227,0.0
0.08254041852680181,36441797.14538427,0.0040992806114776605,0.0
0.08254041852680181,16700642.561051004,0.006055111790272853,0.0
0.08254041852680181,7653660.033571654,0.008944100750274077,0.0
0.08254041852680181,3507602.426164727,0.013211471728657949,0.0
0.08254041852680181,1607524.603455379,0.019514872440561434,0.0
0.08254041852680181,736733.8530098727,0.02882572465755633,0.0
0.08254041852680181,337651.3065247533,0.04257893073931596,0.0
0.08254041852680181,154749.7651295946,0.06289400750340614,0.0
0.08254041852680181,70924.18592236625,0.09290172653833195,0.0
0.08254041852680181,32505.791081676318,0.13722659974140763,0.0
0.08254041852680181,14898.019807332736,0.2026995662865173,0.0
0.09,37291578037.512955,0.00012245513306678618,0.0
0.09,17091557994.844255,0.00018088040080399561,0.0
0.09,7833437528.954881,0.0002671812816304737,0.0
0.09,3590232806.7527847,0.0003946576684726452,0.0
0.09,1645475488.2926204,0.0005829550421113759,0.0
0.09,754148504.7544384,0.0008610920508355232,0.0
0.09,345633696.7023065,0.001271932595910999,0.0
0.09,158404100.32411167,0.0018787916192828846,0.0
0.09,72595152.79482116,0.0027751926163661227,0.0
0.09,33269213.211802106,0.0040992806114776605,0.0
0.09,15246696.775678225,0.006055111790272853,0.0
0.09,6987335.538888634,0.008944100750274077,0.0
0.09,3202231.05719264,0.013211471728657949,0.0
0.09,1467573.3955551304,0.019514872440561434,0.0
0.09,672593.6310859321,0.02882572465755633,0.0
0.09,308255.2645344871,0.04257893073931596,0.0
0.09,141277.1827975082,0.06289400750340614,0.0
0.09,64749.49100544965,0.09290172653833195,0.0
0.09,29675.81939136161,0.13722659974140763,0.0
0.09,13600.989749394348,0.2026995662865173,0.0
0.0935,35808131264.520065,0.00012245513306678618,0.0
0.0935,16411661403.094992,0.00018088040080399561,0.0
0.0935,7521825933.164118,0.0002671812816304737,0.0
0.0935,3447414497.6894517,0.0003946576684726452,0.0
0.0935,1580018978.8587837,0.0005829550421113759,0.0
0.0935,724148682.2159716,0.0008610920508355232,0.0
0.0935,331884455.8582368,0.001271932595910999,0.0
0.0935,152102794.95802432,0.0018787916192828846,0.0
0.0935,69707308.01058225,0.0027751926163661227,0.0
0.0935,31945751.690981895,0.0040992806114776605,0.0
0.0935,14640173.830363698,0.006055111790272853,0.0
0.0935,6709373.449134044,0.008944100750274077,0.0
0.0935,3074842.9870766248,0.013211471728657949,0.0
0.0935,1409191.5778005023,0.019514872440561434,0.0
0.0935,645836.9763998585,0.02882572465755633,0.0
0.0935,295992.44031469064,0.04257893073931596,0.0
0.0935,135656.97081962097,0.06289400750340614,0.0
0.0935,62173.65921313415,0.09290172653833195,0.0
0.0935,28495.269933337542,0.13722659974140763,0.0
0.0935,13059.921306505423,0.2026995662865173,0.0
