#  m  [GeV] ,  tau  [ps] ,  c ,  BR_theo(K+->pi+  a) ,  BR_Na62(K+->pi+  a) ,  Allowed/excluded  (1/0) 

0.07,1431.867138318124,0.18329807108324336,153.60267645070857,4.52e-06,0
0.07,1123.6720417352335,0.20691380811147897,195.7320419413337,4.52e-06,0
0.07,543.0628918181181,0.29763514416313175,404.9965902977038,4.52e-06,0
0.07,262.4585182420222,0.42813323987193935,837.9938224626499,4.52e-06,0
0.07,126.84437466107907,0.6158482110660255,1733.9248646060805,4.52e-06,0
0.07,126.84437466107869,0.6158482110660264,1733.924864606102,4.52e-06,0
0.07,61.30300264905205,0.8858667904100825,3587.7298732658387,4.52e-06,0
0.07,29.62731394560393,1.2742749857031335,7423.508370372859,4.52e-06,0
0.07,14.318674288058661,1.8329807108324356,15360.263670089986,4.52e-06,0
0.07,11.23672243889706,2.06913808111479,19573.199704057093,4.52e-06,0
0.07,6.920115442216161,2.636650898730358,31782.506215826834,4.52e-06,0
0.07,3.344443533614625,3.79269019073225,65762.39352167559,4.52e-06,0
0.07,1.6163462338928714,5.455594781168517,136071.47216148785,4.52e-06,0
0.07,0.9954239382429309,6.951927961775605,220949.69090103277,4.52e-06,0
0.07,0.7811688607971832,7.847599703514611,281550.6639690582,4.52e-06,0
0.07,0.37753346148895456,11.288378916846883,582567.1993822465,4.52e-06,0
0.07,0.1824592884156423,16.23776739188721,1205411.975325101,4.52e-06,0
0.07,0.08818130129823262,23.357214690901213,2494163.8190952125,4.52e-06,0
0.07,0.08818130129823262,23.357214690901213,2494163.8190952125,4.52e-06,0
0.07,0.042617407775270205,33.59818286283781,5160769.335058581,4.52e-06,0
0.07,0.0205966958804552,48.32930238571752,10678344.353884649,4.52e-06,0
0.07,0.009954239436149375,69.51927961775606,22094968.938491486,4.52e-06,0
0.07,0.007811688645318656,78.47599703514607,28155066.22575706,4.52e-06,0
0.07,0.004810814478174432,100.0,45717541.621056825,4.52e-06,0
0.07,0.0006920115550493732,263.6650898730355,317825055.83447903,4.52e-06,0
0.07,6.130300552663664e-05,885.8667904100832,3587729659.0210743,4.52e-06,0
0.07,5.430629675016876e-06,2976.3514416313133,40499651840.53703,4.52e-06,0
0.07,4.810814480160265e-07,10000.0,457175415970.66406,4.52e-06,0
0.08,33771579857806.18,1e-06,5.862671741844736e-09,1.78e-05,1
0.08,2991712106229.5464,3.359818286283781e-06,6.618006005852906e-08,1.78e-05,1
0.08,265025840785.04398,1.1288378916846883e-05,7.470655911085978e-07,1.78e-05,1
0.08,23477759707.795567,3.792690190732254e-05,8.433159037784626e-06,1.78e-05,1
0.08,2079817277.2709982,0.00012742749857031334,9.519664889657887e-05,1.78e-05,0
0.08,184244413.13591525,0.0004281332398719391,0.0010746124237437924,1.78e-05,0
0.08,16321692.429228269,0.0014384498882876629,0.012130511745433168,1.78e-05,0
0.08,1445895.2614492606,0.004832930238571752,0.13693225094221226,1.78e-05,0
0.08,128087.62663088218,0.01623776739188721,1.5457339470725622,1.78e-05,0
0.08,11346.876783409243,0.05455594781168514,17.448793470865535,1.78e-05,0
0.08,3377.2305010049713,0.1,58.62475018990019,1.78e-05,0
0.08,1632.1921558447082,0.14384498882876628,121.30268383203975,1.78e-05,0
0.08,1005.1826846645771,0.18329807108324336,196.96846096982193,1.78e-05,0
0.08,788.8271552313745,0.20691380811147897,250.99197458344355,1.78e-05,0
0.08,381.2346857171688,0.29763514416313175,519.3370124287064,1.78e-05,0
0.08,184.24807234407544,0.42813323987193935,1074.5799313311697,1.78e-05,0
0.08,89.04581081383151,0.6158482110660255,2223.4541735238827,1.78e-05,0
0.08,89.04581081383125,0.6158482110660264,2223.4541735239095,1.78e-05,0
0.08,43.03522010941007,0.8858667904100825,4600.633581664172,1.78e-05,0
0.08,20.798621975052747,1.2742749857031335,9519.345967764792,1.78e-05,0
0.08,10.051829012655562,1.8329807108324356,19696.840999767206,1.78e-05,0
0.08,7.888273059668465,2.06913808111479,25099.191700609943,1.78e-05,0
0.08,4.857978874548394,2.636650898730358,40755.483431332694,1.78e-05,0
0.08,2.3478273121234685,3.79269019073225,84328.72226554537,1.78e-05,0
0.08,1.1346885652065228,5.455594781168517,174487.76982832703,1.78e-05,0
0.08,0.6987959242198983,6.951927961775605,283329.1813277745,1.78e-05,0
0.08,0.5483870691710923,7.847599703514611,361039.2881716031,1.78e-05,0
0.08,0.26503164535961976,11.288378916846883,747040.1383965674,1.78e-05,0
0.08,0.12808794545683164,16.23776739188721,1545729.1962654653,1.78e-05,0
0.08,0.061904010530940426,23.357214690901213,3198327.1399014164,1.78e-05,0
0.08,0.061904010530940426,23.357214690901213,3198327.1399014164,1.78e-05,0
0.08,0.029917776455673527,33.59818286283781,6617780.476455043,1.78e-05,0
0.08,0.01445905265615441,48.32930238571752,13693101.589706995,1.78e-05,0
0.08,0.006987959282254736,69.51927961775606,28332917.938361946,1.78e-05,0
0.08,0.005483870719558157,78.47599703514607,36103928.59769207,1.78e-05,0
0.08,0.0033772319727674647,100.0,58624719.44174121,1.78e-05,0
