#  m  [GeV] ,  tau  [ps] ,  c ,  BR_theo(B+->K+  a)*BR_theo(a->  mu  mu) 

1.7538461538461538,244752.3369999581,1.3433993325988988e-05,1.3291315027378483e-12
1.7538461538461538,152615.50454394403,1.7012542798525893e-05,2.1315533987645368e-12
1.7538461538461538,95163.51498444559,2.1544346900318823e-05,3.4184128833338792e-12
1.7538461538461538,59339.28466237046,2.7283333764867696e-05,5.4821746811010186e-12
1.7538461538461538,37001.05947143374,3.455107294592218e-05,8.791870925478063e-12
1.7538461538461538,23072.042654491637,4.37547937507418e-05,1.4099699536034326e-11
1.7538461538461538,14386.593856848385,5.541020330009492e-05,2.261197962018739e-11
1.7538461538461538,8970.775698098623,7.017038286703822e-05,3.626331878968264e-11
1.7538461538461538,5593.738058050894,8.886238162743407e-05,5.8156304358756376e-11
1.7538461538461538,3487.9834184518722,0.00011253355826007646,9.326664371475979e-11
1.7538461538461538,2174.938112029528,0.00014251026703029977,1.4957398012905295e-10
1.7538461538461538,1356.1871493854303,0.00018047217668271703,2.3987525382415543e-10
1.7538461538461538,845.6536214521856,0.00022854638641349906,3.846923109347993e-10
1.7538461538461538,527.3091266404809,0.0002894266124716752,6.169334693499268e-10
1.7538461538461538,328.8040913255745,0.0003665241237079626,9.893661275517135e-10
1.7538461538461538,205.02495170448464,0.00046415888336127773,1.5865949504297784e-09
1.7538461538461538,127.84122859832955,0.0005878016072274912,2.544264486742098e-09
1.7538461538461538,79.71229420518168,0.0007443803013251688,4.0798530976180915e-09
1.7538461538461538,49.70082670360894,0.0009426684551178855,6.542075510393397e-09
1.7538461538461538,30.986942461486656,0.0011937766417144358,1.0490165398001536e-08
1.7538461538461538,19.318091487672913,0.0015117750706156615,1.6821123107912376e-08
1.7538461538461538,12.042490481461499,0.0019144819761699576,2.697391937404838e-08
1.7538461538461538,7.506463477855932,0.0024244620170823282,4.3257113870383304e-08
1.7538461538461538,4.678711567448327,0.00307029062975785,6.937435711134429e-08
1.7538461538461538,2.916066423375334,0.003888155180308085,1.1126718237755101e-07
1.7538461538461538,1.8174354353059718,0.0049238826317067365,1.7846659210868334e-07
1.7538461538461538,1.132716198558952,0.006235507341273912,2.8626059156765427e-07
1.7538461538461538,0.7059798914940276,0.007896522868499725,4.591702986795942e-07
1.7538461538461538,0.4400265641470962,0.01,7.365247043641534e-07
1.8076923076923077,42471604.111287065,1e-06,7.329779239483066e-15
1.8076923076923077,26483199.92813628,1.2663801734674021e-06,1.1754904363293211e-14
1.8076923076923077,16513618.76220478,1.6037187437513308e-06,1.8851560482507044e-14
1.8076923076923077,10297079.107242702,2.030917620904735e-06,3.0232600956634486e-14
1.8076923076923077,6420751.241655249,2.571913809059347e-06,4.848458898539699e-14
1.8076923076923077,4003664.1553449323,3.257020655659783e-06,7.77556445467636e-14
1.8076923076923077,2496487.728220138,4.124626382901348e-06,1.246981856381653e-13
1.8076923076923077,1556686.7606190362,5.223345074266844e-06,1.9998082030081902e-13
1.8076923076923077,970673.1773275171,6.6147406412301455e-06,3.2071299677193874e-13
1.8076923076923077,605263.9772442398,8.376776400682924e-06,5.143334618399581e-13
1.8076923076923077,377412.8022582123,1.0608183551394482e-05,8.248462580853658e-13
1.8076923076923077,235336.03480139302,1.3433993325988988e-05,1.3228215188305329e-12
1.8076923076923077,146743.96212166135,1.7012542798525893e-05,2.1214339536267423e-12
1.8076923076923077,91502.31012517102,2.1544346900318823e-05,3.4021841251773825e-12
1.8076923076923077,57056.33741610977,2.7283333764867696e-05,5.456148281606046e-12
1.8076923076923077,35577.52577551105,3.455107294592218e-05,8.750131811894228e-12
1.8076923076923077,22184.396914093788,4.37547937507418e-05,1.4032761520164216e-11
1.8076923076923077,13833.10145169627,5.541020330009492e-05,2.250462935096463e-11
1.8076923076923077,8625.644860184246,7.017038286703822e-05,3.609115795314979e-11
1.8076923076923077,5378.531241562949,8.886238162743407e-05,5.788020417452237e-11
1.8076923076923077,3353.790838747533,0.00011253355826007646,9.282385141930989e-11
1.8076923076923077,2091.262042985765,0.00014251026703029977,1.4886385701284308e-10
1.8076923076923077,1304.0107189291327,0.00018047217668271703,2.3873640745525415e-10
1.8076923076923077,813.1188536908122,0.00022854638641349906,3.8286593853990773e-10
1.8076923076923077,507.02198108060423,0.0002894266124716752,6.140046232890099e-10
1.8076923076923077,316.1540165601056,0.0003665241237079626,9.846696603045441e-10
1.8076923076923077,197.13703957206886,0.00046415888336127773,1.5790649924826426e-09
1.8076923076923077,122.92282651461585,0.0005878016072274912,2.5321936671053192e-09
1.8076923076923077,76.64558291151558,0.0007443803013251688,4.060507419732113e-09
1.8076923076923077,47.78877200633045,0.0009426684551178855,6.51107813237443e-09
1.8076923076923077,29.794886253515855,0.0011937766417144358,1.0440509998464445e-08
1.8076923076923077,18.574980778323123,0.0015117750706156615,1.6741593070377057e-08
1.8076923076923077,11.579293657091885,0.0019144819761699576,2.6846553615116274e-08
1.8076923076923077,7.217772407777779,0.0024244620170823282,4.3053143199078456e-08
1.8076923076923077,4.498798243249212,0.00307029062975785,6.904768740406566e-08
1.8076923076923077,2.8039506424788496,0.003888155180308085,1.1074394362968709e-07
1.8076923076923077,1.7475708232853746,0.0049238826317067365,1.776283788671103e-07
1.8076923076923077,1.0891802133463346,0.006235507341273912,2.849175871573777e-07
1.8076923076923077,0.6788497786407712,0.007896522868499725,4.5701817721342287e-07
1.8076923076923077,0.4231192234194794,0.01,7.330755183649433e-07
1.8615384615384616,40913754.43960322,1e-06,7.302664573044518e-15
1.8615384615384616,25511801.62144356,1.2663801734674021e-06,1.1711420064329142e-14
1.8615384615384616,15907902.63468241,1.6037187437513308e-06,1.8781823896773003e-14
1.8615384615384616,9919384.370999463,2.030917620904735e-06,3.0120763085871994e-14
1.8615384615384616,6185239.411341057,2.571913809059347e-06,4.830523249298071e-14
1.8615384615384616,3856810.5804034127,3.257020655659783e-06,7.746800717084175e-14
1.8615384615384616,2404917.0735030156,4.124626382901348e-06,1.2423689616847518e-13
1.8615384615384616,1499587.8113929515,5.223345074266844e-06,1.992410416845126e-13
1.8615384615384616,935069.085367515,6.6147406412301455e-06,3.1952659981720455e-13
1.8615384615384616,583063.0193131451,8.376776400682924e-06,5.124308144953873e-13
1.8615384615384616,363569.37839133077,1.0608183551394482e-05,8.217949460831923e-13
1.8615384615384616,226703.9574368959,1.3433993325988988e-05,1.317928070561489e-12
1.8615384615384616,141361.42369602772,1.7012542798525893e-05,2.1135862337983085e-12
1.8615384615384616,88146.02409243654,2.1544346900318823e-05,3.3895985768802248e-12
1.8615384615384616,54963.52255315008,2.7283333764867696e-05,5.435964569555214e-12
1.8615384615384616,34272.549291569805,3.455107294592218e-05,8.717762734361145e-12
1.8615384615384616,21370.67763455657,4.37547937507418e-05,1.3980850427912529e-11
1.8615384615384616,13325.705969101455,5.541020330009492e-05,2.2421378091262067e-11
1.8615384615384616,8309.257814866653,7.017038286703822e-05,3.595764526592699e-11
1.8615384615384616,5181.247659493598,8.886238162743407e-05,5.766608500401391e-11
1.8615384615384616,3230.7743247730996,0.00011253355826007646,9.248045973499543e-11
1.8615384615384616,2014.5548354180025,0.00014251026703029977,1.4831314532421003e-10
1.8615384615384616,1256.1797416729817,0.00018047217668271703,2.378532128328216e-10
1.8615384615384616,783.2937071727902,0.00022854638641349906,3.8144955740689804e-10
1.8615384615384616,488.4244278789787,0.0002894266124716752,6.117332724187305e-10
1.8615384615384616,304.55748896425695,0.0003665241237079626,9.810275698727503e-10
1.8615384615384616,189.9060623027781,0.00046415888336127773,1.5732257689196166e-09
1.8615384615384616,118.41404568209624,0.0005878016072274912,2.522833798701385e-09
1.8615384615384616,73.83427547273034,0.0007443803013251688,4.045508124117325e-09
1.8615384615384616,46.035955628245254,0.0009426684551178855,6.487048513617586e-09
1.8615384615384616,28.702103210324697,0.0011937766417144358,1.0402023859112593e-08
1.8615384615384616,17.89375292273896,0.0015117750706156615,1.6679966449083614e-08
1.8615384615384616,11.154667496251127,0.0019144819761699576,2.6747885450834863e-08
1.8615384615384616,6.953119028033609,0.0024244620170823282,4.289517384001121e-08
1.8615384615384616,4.333863983740413,0.00307029062975785,6.879476101832917e-08
1.8615384615384616,2.7011683925988623,0.003888155180308085,1.1033892992059899e-07
1.8615384615384616,1.683521781926085,0.0049238826317067365,1.769797189226903e-07
1.8615384615384616,1.0492678211902093,0.006235507341273912,2.8387852073103676e-07
1.8615384615384616,0.6539775438708327,0.007896522868499725,4.5535343245374286e-07
1.8615384615384616,0.40761885399196834,0.01,7.304078962630534e-07
1.9153846153846155,39492707.44971939,1e-06,7.284844586197538e-15
1.9153846153846155,24625706.72744173,1.2663801734674021e-06,1.1682841817261266e-14
1.9153846153846155,15355377.512790926,1.6037187437513308e-06,1.8735992425906473e-14
1.9153846153846155,9574856.925390204,2.030917620904735e-06,3.0047262296013e-14
1.9153846153846155,5970409.069474559,2.571913809059347e-06,4.8187357896095467e-14
1.9153846153846155,3722852.9627901306,3.257020655659783e-06,7.727896946396819e-14
1.9153846153846155,2321387.702468993,4.124626382901348e-06,1.2393373283817601e-13
1.9153846153846155,1447503.0105345533,5.223345074266844e-06,1.987548529269777e-13
1.9153846153846155,902591.569326924,6.6147406412301455e-06,3.1874688968540204e-13
1.9153846153846155,562811.6401155574,8.376776400682924e-06,5.111803784653233e-13
1.9153846153846155,350941.61579853634,1.0608183551394482e-05,8.19789597677067e-13
1.9153846153846155,218829.9065757679,1.3433993325988988e-05,1.3147120539358063e-12
1.9153846153846155,136451.55327637756,1.7012542798525893e-05,2.108428643093261e-12
1.9153846153846155,85084.47056496343,2.1544346900318823e-05,3.381327240482832e-12
1.9153846153846155,53054.48838309841,2.7283333764867696e-05,5.4226996435020044e-12
1.9153846153846155,33082.16941615459,3.455107294592218e-05,8.696489452312025e-12
1.9153846153846155,20628.415176484916,4.37547937507418e-05,1.3946733892070724e-11
1.9153846153846155,12862.867461464417,5.541020330009492e-05,2.236666434580081e-11
1.9153846153846155,8020.6543246308,7.017038286703822e-05,3.586989884170328e-11
1.9153846153846155,5001.288553088896,8.886238162743407e-05,5.7525362301235635e-11
1.9153846153846155,3118.5605182730105,0.00011253355826007646,9.225477584524975e-11
1.9153846153846155,1944.5836799191748,0.00014251026703029977,1.4795120465710363e-10
1.9153846153846155,1212.549047812696,0.00018047217668271703,2.372727545601985e-10
1.9153846153846155,756.0876601706505,0.00022854638641349906,3.8051867824283755e-10
1.9153846153846155,471.46002157133205,0.0002894266124716752,6.10240515489882e-10
1.9153846153846155,293.97931183468773,0.0003665241237079626,9.786340671902766e-10
1.9153846153846155,183.31007339408671,0.00046415888336127773,1.5693887473843622e-09
1.9153846153846155,114.30120227836264,0.0005878016072274912,2.5166844110468273e-09
1.9153846153846155,71.26984069474001,0.0007443803013251688,4.03565637879603e-09
1.9153846153846155,44.43705958351953,0.0009426684551178855,6.471271665297281e-09
1.9153846153846155,27.705279042459978,0.0011937766417144358,1.037676817009559e-08
1.9153846153846155,17.272342953398006,0.0015117750706156615,1.6639549700711202e-08
1.9153846153846155,10.76732582473199,0.0019144819761699576,2.6683219374466766e-08
1.9153846153846155,6.711702488677959,0.0024244620170823282,4.279171637995928e-08
1.9153846153846155,4.1834102643757305,0.00307029062975785,6.862923332078354e-08
1.9153846153846155,2.6074094037147137,0.003888155180308085,1.100740524324357e-07
1.9153846153846155,1.625095224552581,0.0049238826317067365,1.7655577120485407e-07
1.9153846153846155,1.0128588606095597,0.006235507341273912,2.8319980826223615e-07
1.9153846153846155,0.6312884022812913,0.007896522868499725,4.54266586833509e-07
1.9153846153846155,0.3934789053790756,0.01,7.286670798804407e-07
1.9692307692307693,38204452.69756294,1e-06,7.277827965585941e-15
1.9692307692307693,23822414.530783176,1.2663801734674021e-06,1.1671589131138988e-14
1.9692307692307693,14854484.07363746,1.6037187437513308e-06,1.871794628192146e-14
1.9692307692307693,9262524.453478375,2.030917620904735e-06,3.001832135579599e-14
1.9692307692307693,5775653.92711417,2.571913809059347e-06,4.814094476561012e-14
1.9692307692307693,3601413.2505884957,3.257020655659783e-06,7.72045358510125e-14
1.9692307692307693,2245663.88056597,4.124626382901348e-06,1.238143622434465e-13
1.9692307692307693,1400285.365588852,5.223345074266844e-06,1.9856341602967705e-13
1.9692307692307693,873148.9719505551,6.6147406412301455e-06,3.1843987865001966e-13
1.9692307692307693,544452.6867007507,8.376776400682924e-06,5.106880188706207e-13
1.9692307692307693,339493.8767134911,1.0608183551394482e-05,8.189999907469991e-13
1.9692307692307693,211691.66026069902,1.3433993325988988e-05,1.3134457449254568e-12
1.9692307692307693,132000.49434298195,1.7012542798525893e-05,2.10639783560027e-12
1.9692307692307693,82309.00929778242,2.1544346900318823e-05,3.378070386354344e-12
1.9692307692307693,51323.84727296212,2.7283333764867696e-05,5.417476540219773e-12
1.9692307692307693,32003.026684885972,3.455107294592218e-05,8.68811300101087e-12
1.9692307692307693,19955.514741563853,4.37547937507418e-05,1.3933300266994162e-11
1.9692307692307693,12443.279713972695,5.541020330009492e-05,2.2345120223425083e-11
1.9692307692307693,7759.019896553144,7.017038286703822e-05,3.583534728217867e-11
1.9692307692307693,4838.146043060676,8.886238162743407e-05,5.7469949458263345e-11
1.9692307692307693,3016.8327292383738,0.00011253355826007646,9.216590548921793e-11
1.9692307692307693,1881.1511028580585,0.00014251026703029977,1.47808675260501e-10
1.9692307692307693,1172.9955013890533,0.00018047217668271703,2.3704417100642425e-10
1.9692307692307693,731.4239303053167,0.00022854638641349906,3.801521052046406e-10
1.9692307692307693,456.0808839185459,0.0002894266124716752,6.096527322316803e-10
1.9692307692307693,284.38963051445177,0.0003665241237079626,9.776918298610076e-10
1.9692307692307693,177.33045722217412,0.00046415888336127773,1.5678789663939406e-09
1.9692307692307693,110.57268919280241,0.0005878016072274912,2.5142667785509036e-09
1.9692307692307693,68.94504197427473,0.0007443803013251688,4.031788179411343e-09
1.9692307692307693,42.98757273213238,0.0009426684551178855,6.465088354100995e-09
1.9692307692307693,26.801602159350942,0.0011937766417144358,1.0366893340374582e-08
1.9692307692307693,16.708998976260947,0.0015117750706156615,1.662379199539632e-08
1.9692307692307693,10.416177355304047,0.0019144819761699576,2.6658088107665353e-08
1.9692307692307693,6.492843200197572,0.0024244620170823282,4.275164635791015e-08
1.9692307692307693,4.047013980069835,0.00307029062975785,6.85653432923054e-08
1.9692307692307693,2.5224103006880094,0.003888155180308085,1.0997215579298623e-07
1.9692307692307693,1.5721272190272422,0.0049238826317067365,1.7639318798423076e-07
1.9692307692307693,0.979851295485821,0.006235507341273912,2.829402554804542e-07
1.9692307692307693,0.6107188388568802,0.007896522868499725,4.538519881868723e-07
1.9692307692307693,0.38065983589740604,0.01,7.280044362991385e-07
2.023076923076923,37047367.718468584,1e-06,7.283535236071436e-15
2.023076923076923,23100913.342433114,1.2663801734674021e-06,1.1680741987681588e-14
2.023076923076923,14404591.477780098,1.6037187437513308e-06,1.8732624889233403e-14
2.023076923076923,8981993.59486527,2.030917620904735e-06,3.0041861712744124e-14
2.023076923076923,5600728.7040929515,2.571913809059347e-06,4.817869687540741e-14
2.023076923076923,3492338.4991687615,3.257020655659783e-06,7.726507961229806e-14
2.023076923076923,2177650.239056217,4.124626382901348e-06,1.2391145739589345e-13
2.023076923076923,1357875.409307855,5.223345074266844e-06,1.9871912931394623e-13
2.023076923076923,846704.2123907038,6.6147406412301455e-06,3.18689598881652e-13
2.023076923076923,527963.0372773594,8.376776400682924e-06,5.110884996796906e-13
2.023076923076923,329211.7435246607,1.0608183551394482e-05,8.196422487985606e-13
2.023076923076923,205280.22837788716,1.3433993325988988e-05,1.314475744856068e-12
2.023076923076923,128002.64110224177,1.7012542798525893e-05,2.108049662384126e-12
2.023076923076923,79816.1447926547,2.1544346900318823e-05,3.3807194433222637e-12
2.023076923076923,49769.419600739646,2.7283333764867696e-05,5.421724860968647e-12
2.023076923076923,31033.76199137774,3.455107294592218e-05,8.694926059143604e-12
2.023076923076923,19351.128856550444,4.37547937507418e-05,1.3944226365317074e-11
2.023076923076923,12066.414282644277,5.541020330009492e-05,2.2362642299509538e-11
2.023076923076923,7524.025017633961,7.017038286703822e-05,3.5863447040511105e-11
2.023076923076923,4691.614660040003,8.886238162743407e-05,5.7515011976614203e-11
2.023076923076923,2925.462835892207,0.00011253355826007646,9.223816988685104e-11
2.023076923076923,1824.1772127314803,0.00014251026703029977,1.4792456156708546e-10
2.023076923076923,1137.4692850861272,0.00018047217668271703,2.3723001435510764e-10
2.023076923076923,709.2714532516754,0.00022854638641349906,3.804501543860079e-10
2.023076923076923,442.2676442928077,0.0002894266124716752,6.101308011217999e-10
2.023076923076923,275.7763662865466,0.0003665241237079626,9.784588604326035e-10
2.023076923076923,171.95968226742093,0.00046415888336127773,1.569110186000042e-09
2.023076923076923,107.2238106281582,0.0005878016072274912,2.5162444493119286e-09
2.023076923076923,66.85695199764555,0.0007443803013251688,4.0349676644194115e-09
2.023076923076923,41.68567067964938,0.0009426684551178855,6.47020517604398e-09
2.023076923076923,25.989935961521354,0.0011937766417144358,1.037513638540543e-08
2.023076923076923,16.20301322572543,0.0015117750706156615,1.663708313996155e-08
2.023076923076923,10.100781597159386,0.0019144819761699576,2.667953276347531e-08
2.023076923076923,6.296267162643346,0.0024244620170823282,4.2786258285989246e-08
2.023076923076923,3.9245047727753257,0.00307029062975785,6.862120941772718e-08
2.023076923076923,2.446065199363562,0.003888155180308085,1.1006230688819718e-07
2.023076923076923,1.5245519652793378,0.0049238826317067365,1.7653860178073356e-07
2.023076923076923,0.9502042355536094,0.006235507341273912,2.8317467656383096e-07
2.023076923076923,0.5922434396156198,0.007896522868499725,4.5422966253371875e-07
2.023076923076923,0.36914584653468413,0.01,7.286125215160935e-07
2.076923076923077,36022740.710004,1e-06,7.304478811357373e-15
2.076923076923077,22462006.418929454,1.2663801734674021e-06,1.171432959183846e-14
2.076923076923077,14006200.596421575,1.6037187437513308e-06,1.8786489959345295e-14
2.076923076923077,8733576.66815586,2.030917620904735e-06,3.012824613471962e-14
2.076923076923077,5445828.146905111,2.571913809059347e-06,4.831723319056634e-14
2.076923076923077,3395750.1428491957,3.257020655659783e-06,7.74872528936783e-14
2.076923076923077,2117422.498396855,4.124626382901348e-06,1.2426776084152252e-13
2.076923076923077,1320320.357237008,5.223345074266844e-06,1.992905398023267e-13
2.076923076923077,823286.7319342173,6.6147406412301455e-06,3.196059805260925e-13
2.076923076923077,513361.04998023703,8.376776400682924e-06,5.125581179301841e-13
2.076923076923077,320106.6634593401,1.0608183551394482e-05,8.219991027014666e-13
2.076923076923077,199602.74885315087,1.3433993325988988e-05,1.3182554745380314e-12
2.076923076923077,124462.44441188448,1.7012542798525893e-05,2.114111282935774e-12
2.076923076923077,77608.65238403565,2.1544346900318823e-05,3.3904405707891165e-12
2.076923076923077,48392.935927131846,2.7283333764867696e-05,5.43731479768402e-12
2.076923076923077,30175.454426905282,3.455107294592218e-05,8.71992788917436e-12
2.076923076923077,18815.93038850273,4.37547937507418e-05,1.3984322161941511e-11
2.076923076923077,11732.690733156749,5.541020330009492e-05,2.242694442446797e-11
2.076923076923077,7315.931307327303,7.017038286703822e-05,3.5966568971269804e-11
2.076923076923077,4561.857536048345,8.886238162743407e-05,5.768038924524593e-11
2.076923076923077,2844.552558413259,0.00011253355826007646,9.250338587314747e-11
2.076923076923077,1773.725436408675,0.00014251026703029977,1.4834988889003985e-10
2.076923076923077,1106.0099480689757,0.00018047217668271703,2.379121149161711e-10
2.076923076923077,689.6548893631,0.00022854638641349906,3.815440584974339e-10
2.076923076923077,430.0356792989967,0.0002894266124716752,6.118851817257019e-10
2.076923076923077,268.1491070773672,0.0003665241237079626,9.812726738121412e-10
2.076923076923077,167.20372714797685,0.00046415888336127773,1.573623676429272e-09
2.076923076923077,104.25829483788621,0.0005878016072274912,2.523485448351851e-09
2.076923076923077,65.0078959917499,0.0007443803013251688,4.046586865729398e-09
2.076923076923077,40.53280392538792,0.0009426684551178855,6.4888545184425304e-09
2.076923076923077,25.271185565630923,0.0011937766417144358,1.0405077448370186e-08
2.076923076923077,15.754950723258974,0.0015117750706156615,1.6685164958989477e-08
2.076923076923077,9.821491425644936,0.0019144819761699576,2.675676260935497e-08
2.076923076923077,6.122194857105768,0.0024244620170823282,4.291032382913091e-08
2.076923076923077,3.816020454122111,0.00307029062975785,6.882052698822035e-08
2.076923076923077,2.3784602615416373,0.003888155180308085,1.103825174606201e-07
2.076923076923077,1.4824233396060735,0.0049238826317067365,1.770529927907374e-07
2.076923076923077,0.9239513688426938,0.006235507341273912,2.8400090025562923e-07
2.076923076923077,0.5758832665171598,0.007896522868499725,4.5555655316284815e-07
2.076923076923077,0.3589501026144733,0.01,7.307431097878909e-07
2.1307692307692303,35135917.308607996,1e-06,7.344095415840084e-15
2.1307692307692303,21909027.035797212,1.2663801734674021e-06,1.1777863482943121e-14
2.1307692307692303,13661389.89596181,1.6037187437513308e-06,1.888838045119849e-14
2.1307692307692303,8518569.70259895,2.030917620904735e-06,3.029164982586565e-14
2.1307692307692303,5311760.395539473,2.571913809059347e-06,4.85792867517024e-14
2.1307692307692303,3312152.097912359,3.257020655659783e-06,7.790751309858009e-14
2.1307692307692303,2065294.8759550853,4.124626382901348e-06,1.249417400017866e-13
2.1307692307692303,1287816.1398455752,5.223345074266844e-06,2.0037141279508898e-13
2.1307692307692303,803018.7031683138,6.6147406412301455e-06,3.213393967544013e-13
2.1307692307692303,500722.905615106,8.376776400682924e-06,5.153380298989317e-13
2.1307692307692303,312226.13911413966,1.0608183551394482e-05,8.264572993068554e-13
2.1307692307692303,194688.84196475803,1.3433993325988988e-05,1.3254051671705777e-12
2.1307692307692303,121398.37401745202,1.7012542798525893e-05,2.1255773769256438e-12
2.1307692307692303,75698.04889460551,2.1544346900318823e-05,3.4088289553461324e-12
2.1307692307692303,47201.57757467175,2.7283333764867696e-05,5.466804581402036e-12
2.1307692307692303,29432.58190971113,3.455107294592218e-05,8.76722117515761e-12
2.1307692307692303,18352.711545945942,4.37547937507418e-05,1.4060167210602262e-11
2.1307692307692303,11443.850148519805,5.541020330009492e-05,2.254857835771124e-11
2.1307692307692303,7135.824418577362,7.017038286703822e-05,3.6161635142060704e-11
2.1307692307692303,4449.551630159634,8.886238162743407e-05,5.799321953004687e-11
2.1307692307692303,2774.524014549584,0.00011253355826007646,9.300507565113875e-11
2.1307692307692303,1730.0589851898933,0.00014251026703029977,1.491544546970285e-10
2.1307692307692303,1078.781615467169,0.00018047217668271703,2.3920240828731664e-10
2.1307692307692303,672.6765785916275,0.00022854638641349906,3.836133305780512e-10
2.1307692307692303,419.44880278934477,0.0002894266124716752,6.152037610536371e-10
2.1307692307692303,261.5476438685347,0.0003665241237079626,9.86594954343233e-10
2.1307692307692303,163.08740348263643,0.00046415888336127773,1.5821598334647218e-09
2.1307692307692303,101.69161316257099,0.0005878016072274912,2.5371771234158693e-09
2.1307692307692303,63.407521260034784,0.0007443803013251688,4.068549878054989e-09
2.1307692307692303,39.53498826325028,0.0009426684551178855,6.524089896197557e-09
2.1307692307692303,24.649102372888464,0.0011937766417144358,1.046161340978164e-08
2.1307692307692303,15.367150908449386,0.0015117750706156615,1.6775890811719448e-08
2.1307692307692303,9.579765824722283,0.0019144819761699576,2.690237314797993e-08
2.1307692307692303,5.971536216955558,0.0024244620170823282,4.314404543327931e-08
2.1307692307692303,3.7221285507641246,0.00307029062975785,6.919570164555985e-08
2.1307692307692303,2.319949464578166,0.003888155180308085,1.1098477047850226e-07
2.1307692307692303,1.4459621277601589,0.0049238826317067365,1.7801975178082472e-07
2.1307692307692303,0.901230405765401,0.006235507341273912,2.8555270400476273e-07
2.1307692307692303,0.5617242124946562,0.007896522868499725,4.580472691286154e-07
2.1307692307692303,0.3501261762985649,0.01,7.347404773472593e-07
2.184615384615385,34398036.30074759,1e-06,7.407251917810076e-15
2.184615384615385,21448920.79151502,1.2663801734674021e-06,1.1879148748899653e-14
2.184615384615385,13374490.309430916,1.6037187437513308e-06,1.905081353056959e-14
2.184615384615385,8339673.254664706,2.030917620904735e-06,3.055214679957777e-14
2.184615384615385,5200209.383965331,2.571913809059347e-06,4.899705063041464e-14
2.184615384615385,3242594.382620821,3.257020655659783e-06,7.857748885948436e-14
2.184615384615385,2021922.1113891616,4.124626382901348e-06,1.2601619268266617e-13
2.184615384615385,1260771.0205279114,5.223345074266844e-06,2.0209453268653738e-13
2.184615384615385,786154.6990320475,6.6147406412301455e-06,3.2410279639093905e-13
2.184615384615385,490207.34332479007,8.376776400682924e-06,5.19769745612996e-13
2.184615384615385,305669.1523978904,1.0608183551394482e-05,8.335645246615529e-13
2.184615384615385,190600.22795441555,1.3433993325988988e-05,1.3368031571714947e-12
2.184615384615385,118848.91562076175,1.7012542798525893e-05,2.143856545821235e-12
2.184615384615385,74108.33211177813,2.1544346900318823e-05,3.4381435978174506e-12
2.184615384615385,46210.308381112416,2.7283333764867696e-05,5.513817014707995e-12
2.184615384615385,28814.475151607414,3.455107294592218e-05,8.84261587504366e-12
2.184615384615385,17967.290500877887,4.37547937507418e-05,1.4181079053517864e-11
2.184615384615385,11203.520453953322,5.541020330009492e-05,2.2742486825280647e-11
2.184615384615385,6985.966546619233,7.017038286703822e-05,3.647260950327106e-11
2.184615384615385,4356.107535674999,8.886238162743407e-05,5.849193431210221e-11
2.184615384615385,2716.2567805905187,0.00011253355826007646,9.380487259567108e-11
2.184615384615385,1693.7263193140302,0.00014251026703029977,1.50437101730708e-10
2.184615384615385,1056.1262798572125,0.00018047217668271703,2.412594105558942e-10
2.184615384615385,658.5497704412528,0.00022854638641349906,3.8691218552757106e-10
2.184615384615385,410.63998641605036,0.0002894266124716752,6.204942259432408e-10
2.184615384615385,256.05489098069336,0.0003665241237079626,9.950795080232628e-10
2.184615384615385,159.66241228662636,0.00046415888336127773,1.5957671512849054e-09
2.184615384615385,99.55600352102093,0.0005878016072274912,2.5590008983221674e-09
2.184615384615385,62.07592948438725,0.0007443803013251688,4.103553096306559e-09
2.184615384615385,38.704757819906746,0.0009426684551178855,6.5802353422410225e-09
2.184615384615385,24.131501775212257,0.0011937766417144358,1.0551678539973984e-08
2.184615384615385,15.044486836775267,0.0015117750706156615,1.6920381281926914e-08
2.184615384615385,9.378643197028664,0.0019144819761699576,2.7134199557559994e-08
2.184615384615385,5.846185691245816,0.0024244620170823282,4.351602897166732e-08
2.184615384615385,3.644010240498234,0.00307029062975785,6.979261738095849e-08
2.184615384615385,2.2712692598864526,0.003888155180308085,1.1194266824066462e-07
2.184615384615385,1.4156274975684218,0.0049238826317067365,1.7955694853772684e-07
2.184615384615385,0.8823276317968378,0.006235507341273912,2.8801949444920124e-07
2.184615384615385,0.5499447739047587,0.007896522868499725,4.620056559615489e-07
2.184615384615385,0.34278535928555554,0.01,7.410920465387069e-07
2.2384615384615385,33829389.86328787,1e-06,7.501182631313527e-15
2.2384615384615385,21094340.88786458,1.2663801734674021e-06,1.2029787194747074e-14
2.2384615384615385,13153391.750089416,1.6037187437513308e-06,1.929239522967386e-14
2.2384615384615385,8201807.085559422,2.030917620904735e-06,3.0939575898499456e-14
2.2384615384615385,5114242.8328951085,2.571913809059347e-06,4.961837793802695e-14
2.2384615384615385,3188989.8764774045,3.257020655659783e-06,7.95739231081857e-14
2.2384615384615385,1988496.9821178608,4.124626382901348e-06,1.2761419296288844e-13
2.2384615384615385,1239928.7565196361,5.223345074266844e-06,2.0465727568502808e-13
2.2384615384615385,773158.4898961943,6.6147406412301455e-06,3.2821271536428056e-13
2.2384615384615385,482103.5474649446,8.376776400682924e-06,5.263608996834691e-13
2.2384615384615385,300616.02442834893,1.0608183551394482e-05,8.44134881930251e-13
2.2384615384615385,187449.34618796647,1.3433993325988988e-05,1.3537550371061954e-12
