#  m  [GeV] ,  tau  [ps] ,  c ,  c_eff(theo) ,  c_eff(exp)^upper ,    c_eff(exp)^lower ,                c_eff(exp)^upper  converted ,    c_eff(exp)^lower  converted ,  allowed/excluded  (1/0)
0.030358,27177315.81314993,0.011288378916846888,0.011297777174779885,0.00047986,5.854844829116733e-06,16.435205,0.2005284353972481,1
0.030358,8088924.374595095,0.02069138081114789,0.020708607636560544,0.00047986,5.854844829116733e-06,16.435205,0.2005284353972481,1
0.030358,2407548.2357709734,0.0379269019073225,0.03795847834544339,0.00047986,5.854844829116733e-06,16.435205,0.2005284353972481,1
0.030358,716571.0276475104,0.06951927961775606,0.06957715861633958,0.00047986,5.854844829116733e-06,16.435205,0.2005284353972481,1
0.030358,213276.7792833461,0.12742749857031335,0.12753358963826708,0.00047986,5.854844829116733e-06,16.435205,0.2005284353972481,1
0.030358,63478.718292588506,0.23357214690901212,0.23376660967598334,0.00047986,5.854844829116733e-06,16.435205,0.2005284353972481,0
0.030358,18893.54461582049,0.42813323987193913,0.42848968574343455,0.00047986,5.854844829116733e-06,16.435205,0.2005284353972481,0
0.030358,5623.423603890023,0.7847599703514607,0.785413325399054,0.00047986,5.854844829116733e-06,16.435205,0.2005284353972481,0
0.030358,1673.7643124300212,1.438449888287663,1.4396474581344842,0.00047986,5.854844829116733e-06,16.435205,0.2005284353972481,0
0.030358,497.4015488170177,2.636650898730358,2.638848071178481,0.00047986,5.854844829116733e-06,16.435205,0.2005284353972481,0
0.030358,148.03719307176107,4.832930238571752,4.836957879216976,0.00047986,5.854844829116733e-06,16.435205,0.2005284353972481,0
0.030358,44.059715056858195,8.858667904100823,8.866051651434322,0.00047986,5.854844829116733e-06,16.435205,0.2005284353972481,0
0.030358,13.114524543680623,16.23776739188721,16.251304884688185,0.00047986,5.854844829116733e-06,16.435205,0.2005284353972481,0
0.030358,3.9027083448830164,29.763514416313193,29.78831902923222,0.00047986,5.854844829116733e-06,16.435205,0.2005284353972481,1
0.030358,1.1617109371588041,54.555947811685144,54.60140805197547,0.00047986,5.854844829116733e-06,16.435205,0.2005284353972481,1
0.030358,0.34584030281749917,100.0,100.08331771395052,0.00047986,5.854844829116733e-06,16.435205,0.2005284353972481,1
0.032786,2749386902.661963,0.001,0.0010008312875116388,0.00041702,5.447880585325639e-06,14.282935,0.18658991004740313,1
0.032786,818314167.1863585,0.0018329807108324356,0.0018345044448063589,0.00041702,5.447880585325639e-06,14.282935,0.18658991004740313,1
0.032786,243559055.17349452,0.003359818286283781,0.0033626112612660146,0.00041702,5.447880585325639e-06,14.282935,0.18658991004740313,1
0.032786,72491734.55088706,0.006158482110660267,0.006163601579926035,0.00041702,5.447880585325639e-06,14.282935,0.18658991004740313,1
0.032786,21576087.915484354,0.011288378916846888,0.011297762805245392,0.00041702,5.447880585325639e-06,14.282935,0.18658991004740313,1
0.032786,6421802.088472027,0.02069138081114789,0.020708581297481283,0.00041702,5.447880585325639e-06,14.282935,0.18658991004740313,1
0.032786,1911354.0407329877,0.0379269019073225,0.03795843006642089,0.00041702,5.447880585325639e-06,14.282935,0.18658991004740313,1
0.032786,568886.1842164175,0.06951927961775606,0.06957707012183294,0.00041702,5.447880585325639e-06,14.282935,0.18658991004740313,1
0.032786,169320.56762935602,0.12742749857031335,0.127533427429604,0.00041702,5.447880585325639e-06,14.282935,0.18658991004740313,1
