#  m  [GeV] ,  tau  [ps] ,  c ,  BR_theo(B0->K0  mu  mu) 

0.3857659352571108,121.15747582973815,1.8329807108324356,6.048159763947972e-09
0.3857659352571108,74.6500015620952,2.3357214690901213,9.372352177029738e-09
0.3857659352571108,45.98057934771369,2.9763514416313175,1.537268242461184e-08
0.3857659352571108,28.306842172875843,3.79269019073225,2.4300725631317834e-08
0.3857659352571108,17.41382630733719,4.832930238571752,3.968231121825633e-08
0.3857659352571108,10.723631057666749,6.158482110660261,6.41749085871217e-08
0.3857659352571108,6.6050592990224,7.847599703514611,1.0559914190496546e-07
0.3857659352571108,4.0671294726373945,10.0,1.6965726295803134e-07
0.41195830532431943,33458.11670097159,0.1,1.5284962168941742e-11
0.41195830532431943,20605.128000953126,0.12742749857031338,2.4819774892064893e-11
0.41195830532431943,12689.639869361514,0.16237767391887217,4.030330357876048e-11
0.41195830532431943,7814.903463767046,0.20691380811147897,6.544929508978547e-11
0.41195830532431943,4812.8095567184255,0.26366508987303583,1.0629616482088956e-10
0.41195830532431943,2963.9801774208704,0.33598182862837817,1.7267688547150388e-10
0.41195830532431943,1825.3874438042355,0.42813323987193935,2.806486234372573e-10
0.41195830532431943,1124.192912865231,0.5455594781168519,4.5656026618206846e-10
0.41195830532431943,692.3688761388526,0.6951927961775606,7.439859031799613e-10
0.41195830532431943,426.4351996491604,0.8858667904100825,1.2158292858673857e-09
0.41195830532431943,262.66337956315084,1.1288378916846888,1.9960586869171272e-09
0.41195830532431943,161.78422835279443,1.438449888287663,3.271436586280668e-09
0.41195830532431943,99.55842955608878,1.8329807108324356,5.454319545999084e-09
0.41195830532431943,61.340447488322376,2.3357214690901213,8.45191694466321e-09
0.41195830532431943,37.78278853358828,2.9763514416313175,1.3863047987811792e-08
0.41195830532431943,23.259734363143455,3.79269019073225,2.1914020910063008e-08
0.41195830532431943,14.308974164190543,4.832930238571752,3.578497784172915e-08
0.41195830532431943,8.811609624909778,6.158482110660261,5.78719539827242e-08
0.41195830532431943,5.4274144243564235,7.847599703514611,9.522832714950037e-08
0.41195830532431943,3.3419652308136114,10.0,1.5299452452440609e-07
0.439929060124437,27491.18318005989,0.1,1.3728298355090412e-11
0.439929060124437,16930.401632073088,0.12742749857031338,2.2292058968340425e-11
0.439929060124437,10426.56488051055,0.16237767391887217,3.619870213898136e-11
0.439929060124437,6421.191033197913,0.20691380811147897,5.878375807047214e-11
0.439929060124437,3954.491935707841,0.26366508987303583,9.54706794952229e-11
0.439929060124437,2435.3837760765737,0.33598182862837817,1.5509104469914943e-10
0.439929060124437,1499.8484367492317,0.42813323987193935,2.5206679139742146e-10
0.439929060124437,923.7055730751472,0.5455594781168519,4.1006361354726617e-10
0.439929060124437,568.8935744789392,0.6951927961775606,6.68218660175142e-10
0.439929060124437,350.3869595723402,0.8858667904100825,1.092013204074579e-09
0.439929060124437,215.82255715427397,1.1288378916846888,1.7927965715769002e-09
0.439929060124437,132.93384051156448,1.438449888287663,2.938314493035094e-09
0.439929060124437,81.80555203613697,1.8329807108324356,4.898980615748841e-09
0.439929060124437,50.401297655073826,2.3357214690901213,7.59119940875176e-09
0.439929060124437,31.044957312628195,2.9763514416313175,1.2451342713734173e-08
0.439929060124437,19.111553848849553,3.79269019073225,1.9682203621402894e-08
0.439929060124437,11.75711168273887,4.832930238571752,3.214054950892354e-08
0.439929060124437,7.24013307692685,6.158482110660261,5.197803379452727e-08
0.439929060124437,4.459508181093633,7.847599703514611,8.553040660077415e-08
0.439929060124437,2.7459570139691234,10.0,1.3741308702432892e-07
0.4697989467395386,22587.175197884066,0.1,1.229103685510219e-11
0.4697989467395386,13910.276200457372,0.12742749857031338,1.9958228880049984e-11
0.4697989467395386,8566.624892077,0.16237767391887217,3.240893975502986e-11
0.4697989467395386,5275.748810595853,0.20691380811147897,5.2629493375061825e-11
0.4697989467395386,3249.071391645847,0.26366508987303583,8.547554853517391e-11
0.4697989467395386,2000.949173637612,0.33598182862837817,1.3885409527435165e-10
0.4697989467395386,1232.299321844296,0.42813323987193935,2.2567725512014523e-10
0.4697989467395386,758.9318358148313,0.5455594781168519,3.671332887081353e-10
0.4697989467395386,467.41316976572136,0.6951927961775606,5.982625786758802e-10
0.4697989467395386,287.8850657885225,0.8858667904100825,9.77692794053695e-10
0.4697989467395386,177.32511886061263,1.1288378916846888,1.6051209445871338e-09
0.4697989467395386,109.22218904374442,1.438449888287663,2.6307339220909105e-09
0.4697989467395386,67.21451139896045,1.8329807108324356,4.386208885609267e-09
0.4697989467395386,41.41072348403882,2.3357214690901213,6.7964921993542894e-09
0.4697989467395386,25.507286825507478,2.9763514416313175,1.1147890871171291e-08
0.4697989467395386,15.702320972868934,3.79269019073225,1.7621582018203002e-08
0.4697989467395386,9.659826346442578,4.832930238571752,2.877566018662332e-08
0.4697989467395386,5.948595633304625,6.158482110660261,4.6536216292493046e-08
0.4697989467395386,3.6640157333603636,7.847599703514611,7.657627287311479e-08
0.4697989467395386,2.256119503378484,10.0,1.2302681611230826e-07
0.5016969106227039,18556.963029691113,0.1,1.0976584467189222e-11
0.5016969106227039,11428.276486124281,0.12742749857031338,1.7823816608152882e-11
0.5016969106227039,7038.088827110484,0.16237767391887217,2.8942999506369848e-11
0.5016969106227039,4334.401314079176,0.20691380811147897,4.700108892766429e-11
0.5016969106227039,2669.3424992796085,0.26366508987303583,7.633446465650163e-11
0.5016969106227039,1643.9219145981517,0.33598182862837817,1.2400452742058613e-10
0.5016969106227039,1012.4218437808101,0.42813323987193935,2.0154257780280116e-10
0.5016969106227039,623.5171566658237,0.5455594781168519,3.278710883864271e-10
0.5016969106227039,384.01415080897345,0.6951927961775606,5.342835990285194e-10
0.5016969106227039,236.51930350502758,0.8858667904100825,8.731394087193959e-10
0.5016969106227039,145.68664517917298,1.1288378916846888,1.433477780233744e-09
0.5016969106227039,89.73504620877416,1.438449888287663,2.3494264835445283e-09
0.5016969106227039,55.222843472088186,1.8329807108324356,3.917227098948737e-09
0.5016969106227039,34.02202666817568,2.3357214690901213,6.069681550103467e-09
0.5016969106227039,20.956248605159864,2.9763514416313175,9.955789500291534e-09
0.5016969106227039,12.90055076731,3.79269019073225,1.5737038887244532e-08
0.5016969106227039,7.936234112170007,4.832930238571752,2.5698286610085815e-08
0.5016969106227039,4.88718626479573,6.158482110660261,4.1559396627184185e-08
0.5016969106227039,3.0102600941102846,7.847599703514611,6.838717073452427e-08
0.5016969106227039,1.8535613648910378,10.0,1.0986981019495246e-07
0.5357606522432464,15245.059181248025,0.1,9.783226889507695e-12
0.5357606522432464,9388.645778112426,0.12742749857031338,1.5886038473032794e-11
0.5357606522432464,5781.985067027146,0.16237767391887217,2.5796361181912207e-11
0.5357606522432464,3560.8309531907644,0.20691380811147897,4.189120439835402e-11
0.5357606522432464,2192.9391037792743,0.26366508987303583,6.803550688869278e-11
0.5357606522432464,1350.5278018369002,0.33598182862837817,1.1052297726823356e-10
0.5357606522432464,831.7331367759506,0.42813323987193935,1.7963129318025304e-10
0.5357606522432464,512.2373157441946,0.5455594781168519,2.922258409969059e-10
0.5357606522432464,315.47911844613907,0.6951927961775606,4.761983901813803e-10
0.5357606522432464,194.30816151107646,0.8858667904100825,7.782170316844329e-10
0.5357606522432464,119.68673771846848,1.1288378916846888,1.277644242832221e-09
0.5357606522432464,73.72078401692389,1.438449888287663,2.0940276131516896e-09
0.5357606522432464,45.36811105939406,1.8329807108324356,3.491430266426258e-09
0.5357606522432464,27.950176062570392,2.3357214690901213,5.40982184418598e-09
0.5357606522432464,17.216292855299077,2.9763514416313175,8.873490630116543e-09
0.5357606522432464,10.598146994959613,3.79269019073225,1.4026114971271428e-08
0.5357606522432464,6.519838459255526,4.832930238571752,2.2904416005712683e-08
0.5357606522432464,4.014954385345633,6.158482110660261,3.7041080567550747e-08
0.5357606522432464,2.4730208638651296,7.847599703514611,6.095243858784156e-08
0.5357606522432464,1.5227516450806289,10.0,9.79249081475418e-08
0.5721372215265124,12523.61679511797,0.1,8.706049651675814e-12
0.5721372215265124,7712.649803536965,0.12742749857031338,1.4136914349188909e-11
0.5721372215265124,4749.825232757916,0.16237767391887217,2.295606637842959e-11
0.5721372215265124,2925.1762234339353,0.20691380811147897,3.727879650413744e-11
0.5721372215265124,1801.4710212153136,0.26366508987303583,6.054449925326874e-11
0.5721372215265124,1109.44123503895,0.33598182862837817,9.835392777152791e-11
0.5721372215265124,683.2583016517043,0.42813323987193935,1.5985317528959182e-10
0.5721372215265124,420.7967748041461,0.5455594781168519,2.6005078251769713e-10
0.5721372215265124,259.1626040428598,0.6951927961775606,4.237678428252549e-10
0.5721372215265124,159.62235510861655,0.8858667904100825,6.925350544058751e-10
0.5721372215265124,98.32192076039858,1.1288378916846888,1.1369794757151756e-09
0.5721372215265124,60.56136859341402,1.438449888287663,1.8634875615208378e-09
0.5721372215265124,37.270061045871905,1.8329807108324356,3.107070712992818e-09
0.5721372215265124,22.960806780932877,2.3357214690901213,4.814197660399232e-09
0.5721372215265124,14.143073466808374,2.9763514416313175,7.896543081597641e-09
0.5721372215265124,8.706229707426658,3.79269019073225,1.2481763096497993e-08
0.5721372215265124,5.355963738365711,4.832930238571752,2.0382543314951815e-08
0.5721372215265124,3.298229192010344,6.158482110660261,3.296265776829463e-08
0.5721372215265124,2.0315608177766347,7.847599703514611,5.424147509190874e-08
0.5721372215265124,1.2509202974939515,10.0,8.714291698675887e-08
0.6109836526543906,10287.511829859024,0.1,7.73824234441694e-12
0.6109836526543906,6335.548096408192,0.12742749857031338,1.2565385477650504e-11
0.6109836526543906,3901.7390076657402,0.16237767391887217,2.0404157484859307e-11
0.6109836526543906,2402.883040386205,0.20691380811147897,3.313470363746376e-11
0.6109836526543906,1479.8166349059657,0.26366508987303583,5.381408074517647e-11
0.6109836526543906,911.3495577179898,0.33598182862837817,8.742044275001667e-11
0.6109836526543906,561.2621101551073,0.42813323987193935,1.4208318531215724e-10
0.6109836526543906,345.66344837804536,0.5455594781168519,2.3114251288381707e-10
0.6109836526543906,212.88931425111002,0.6951927961775606,3.7666054931560254e-10
0.6109836526543906,131.12216104264138,0.8858667904100825,6.155520118376803e-10
0.6109836526543906,80.76704981051361,1.1288378916846888,1.0105948957337184e-09
0.6109836526543906,49.748594036606264,1.438449888287663,1.6563504825120024e-09
0.6109836526543906,30.616005311005967,1.8329807108324356,2.7617233229653384e-09
0.6109836526543906,18.861206080497766,2.3357214690901213,4.279044900507437e-09
0.6109836526543906,11.617896728847992,2.9763514416313175,7.018775206618671e-09
0.6109836526543906,7.151716244668202,3.79269019073225,1.1094218078625362e-08
0.6109836526543906,4.399652011322326,4.832930238571752,1.8116724628857365e-08
0.6109836526543906,2.709324433544103,6.158482110660261,2.9298339937150835e-08
0.6109836526543906,1.6688282869915183,7.847599703514611,4.821186433712781e-08
0.6109836526543906,1.027566961521079,10.0,7.745566659453348e-08
0.6524676419669064,8450.306210939534,0.1,6.871984409433226e-12
0.6524676419669064,5204.107911338108,0.12742749857031338,1.1158752814649066e-11
0.6524676419669064,3204.9430857934744,0.16237767391887217,1.812001332805869e-11
0.6524676419669064,1973.7618443323274,0.20691380811147897,2.9425438765244196e-11
0.6524676419669064,1215.5422152031033,0.26366508987303583,4.778986537735559e-11
0.6524676419669064,748.5954466742705,0.33598182862837817,7.763417380703086e-11
0.6524676419669064,461.02877160732714,0.42813323987193935,1.2617773562923207e-10
0.6524676419669064,283.93307405317466,0.5455594781168519,2.0526745438925033e-10
0.6524676419669064,174.87060438573684,0.6951927961775606,3.344959187698872e-10
0.6524676419669064,107.70597854513488,0.8858667904100825,5.466460413114629e-10
0.6524676419669064,66.34363379295198,1.1288378916846888,8.974698667306633e-10
0.6524676419669064,40.86457407344392,1.438449888287663,1.4709440150458433e-09
0.6524676419669064,25.1488208665771,1.8329807108324356,2.452601617258561e-09
0.6524676419669064,15.492914075491719,2.3357214690901213,3.800040588928397e-09
0.6524676419669064,9.543164548592141,2.9763514416313175,6.233098265138892e-09
0.6524676419669064,5.874514704816801,3.79269019073225,9.852266680183742e-09
0.6524676419669064,3.6139366484104647,4.832930238571752,1.6088650990716602e-08
0.6524676419669064,2.2254752028969156,6.158482110660261,2.6018514623709912e-08
